id,plot_id,reading_type,value,recorded_at
2086,28,rainfall,41.0,2025-07-10 01:00:00
2087,4,rainfall,0.0,2026-04-13 06:00:00
2088,16,humidity,68.13,2025-08-18 06:00:00
2089,212,rainfall,35.31,2025-11-18 03:00:00
2090,440,temperature,26.28,2025-07-10 14:00:00
2091,115,humidity,65.79,2025-10-25 22:00:00
2092,277,soil_moisture,34.97,2025-09-10 21:00:00
2093,282,humidity,60.18,2026-01-09 16:00:00
2094,288,soil_moisture,29.75,2025-07-06 10:00:00
2095,151,soil_moisture,24.0,2026-03-17 13:00:00
2096,89,rainfall,0.0,2026-02-27 15:00:00
2097,321,humidity,56.66,2025-09-10 17:00:00
2098,169,temperature,24.99,2026-03-22 11:00:00
2099,82,humidity,43.82,2026-02-20 21:00:00
2100,309,soil_moisture,29.59,2026-04-07 04:00:00
2101,396,humidity,55.13,2025-07-04 15:00:00
2102,133,humidity,65.44,2025-07-02 13:00:00
2103,413,soil_moisture,38.3,2026-01-14 05:00:00
2104,61,soil_moisture,41.7,2026-02-05 03:00:00
2105,71,humidity,49.47,2025-10-02 11:00:00
2106,308,soil_moisture,32.13,2025-12-26 12:00:00
2107,381,humidity,45.94,2025-10-24 20:00:00
2108,368,humidity,66.2,2026-03-04 04:00:00
2109,356,humidity,77.6,2025-12-12 23:00:00
2110,285,rainfall,0.0,2025-09-05 02:00:00
2111,437,soil_moisture,48.7,2025-10-04 03:00:00
2112,371,soil_moisture,25.21,2026-04-01 07:00:00
2113,9,rainfall,37.98,2025-09-19 02:00:00
2114,372,humidity,60.37,2025-10-29 17:00:00
2115,10,temperature,24.88,2026-03-28 19:00:00
2116,186,temperature,25.03,2026-01-29 01:00:00
2117,449,humidity,71.46,2025-09-16 20:00:00
2118,28,soil_moisture,34.65,2025-07-11 10:00:00
2119,321,temperature,23.17,2025-09-10 13:00:00
2120,122,humidity,81.61,2025-12-22 23:00:00
2121,300,rainfall,0.0,2025-10-25 17:00:00
2122,78,rainfall,58.0,2025-09-25 11:00:00
2123,154,rainfall,0.0,2025-08-20 23:00:00
2124,353,humidity,44.55,2026-03-19 05:00:00
2125,425,temperature,36.65,2025-09-08 01:00:00
2126,311,soil_moisture,37.1,2025-10-08 20:00:00
2127,442,humidity,48.59,2025-10-15 12:00:00
2128,331,humidity,42.06,2026-04-09 16:00:00
2129,323,soil_moisture,35.04,2025-07-26 09:00:00
2130,419,soil_moisture,30.26,2025-09-25 04:00:00
2131,72,soil_moisture,47.67,2025-08-20 13:00:00
2132,268,temperature,24.08,2025-12-23 18:00:00
2133,163,humidity,46.32,2025-07-05 10:00:00
2134,309,temperature,19.6,2026-04-07 18:00:00
2135,193,humidity,47.5,2026-03-20 03:00:00
2136,255,rainfall,0.0,2025-11-04 08:00:00
2137,4,humidity,62.46,2026-04-12 17:00:00
2138,330,soil_moisture,29.05,2025-10-01 06:00:00
2139,268,temperature,23.06,2025-12-25 01:00:00
2140,177,soil_moisture,18.71,2026-03-13 17:00:00
2141,44,soil_moisture,32.24,2025-10-08 05:00:00
2142,143,rainfall,50.51,2025-08-10 21:00:00
2143,76,humidity,70.61,2026-04-15 14:00:00
2144,117,humidity,49.6,2025-08-21 22:00:00
2145,437,humidity,54.27,2025-10-05 03:00:00
2146,133,temperature,21.45,2025-07-03 08:00:00
2147,66,temperature,21.2,2026-01-07 06:00:00
2148,18,rainfall,0.0,2026-03-15 09:00:00
2149,36,soil_moisture,33.08,2026-03-18 18:00:00
2150,449,soil_moisture,35.65,2025-09-15 11:00:00
2151,47,rainfall,0.0,2025-10-05 11:00:00
2152,282,rainfall,24.25,2026-01-10 03:00:00
2153,431,temperature,25.65,2025-07-01 20:00:00
2154,300,humidity,63.59,2025-10-25 17:00:00
2155,370,rainfall,34.67,2025-07-09 05:00:00
2156,151,rainfall,0.0,2026-03-16 12:00:00
2157,425,humidity,67.96,2025-09-08 06:00:00
2158,331,humidity,53.11,2026-04-09 13:00:00
2159,171,rainfall,0.0,2026-01-17 07:00:00
2160,77,humidity,48.98,2026-03-26 09:00:00
2161,142,soil_moisture,37.48,2025-11-15 04:00:00
2162,154,soil_moisture,27.01,2025-08-20 16:00:00
2163,381,soil_moisture,41.72,2025-10-24 07:00:00
2164,137,temperature,24.08,2026-03-12 14:00:00
2165,154,soil_moisture,29.33,2025-08-20 10:00:00
2166,46,soil_moisture,34.38,2025-09-19 01:00:00
2167,428,humidity,45.15,2026-01-31 04:00:00
2168,197,soil_moisture,42.72,2026-03-15 19:00:00
2169,167,rainfall,0.0,2025-12-24 03:00:00
2170,418,rainfall,50.84,2025-09-05 14:00:00
2171,165,temperature,18.84,2025-07-02 08:00:00
2172,448,soil_moisture,33.07,2025-12-13 15:00:00
2173,165,rainfall,0.0,2025-06-30 17:00:00
2174,324,temperature,999.9,2026-01-25 08:00:00
2175,43,rainfall,0.0,2025-09-13 16:00:00
2176,89,temperature,30.12,2026-02-26 12:00:00
2177,73,soil_moisture,28.68,2025-10-08 13:00:00
2178,94,rainfall,0.0,2025-09-28 04:00:00
2179,6,temperature,27.86,2025-08-11 19:00:00
2180,229,soil_moisture,30.98,2025-11-12 23:00:00
2181,74,rainfall,0.0,2025-10-24 03:00:00
2182,148,temperature,32.24,2025-12-03 16:00:00
2183,36,rainfall,0.0,2026-03-18 23:00:00
2184,382,rainfall,0.0,2025-07-30 09:00:00
2185,386,humidity,65.49,2026-04-05 06:00:00
2186,287,soil_moisture,42.96,2026-04-05 15:00:00
2187,208,soil_moisture,20.63,2026-01-16 03:00:00
2188,335,humidity,68.11,2025-09-05 07:00:00
2189,60,rainfall,0.0,2026-03-05 07:00:00
2190,227,humidity,60.96,2025-10-16 13:00:00
2191,140,humidity,48.38,2025-09-13 09:00:00
2192,13,soil_moisture,37.89,2025-11-02 01:00:00
2193,321,humidity,51.32,2025-09-10 02:00:00
2194,70,temperature,27.45,2025-12-09 02:00:00
2195,272,rainfall,0.0,2025-12-05 00:00:00
2196,197,humidity,44.7,2026-03-15 23:00:00
2197,71,rainfall,51.86,2025-10-02 10:00:00
2198,448,rainfall,0.0,2025-12-13 07:00:00
2199,428,rainfall,25.92,2026-02-01 02:00:00
2200,353,rainfall,0.0,2026-03-19 14:00:00
2201,381,rainfall,62.16,2025-10-24 14:00:00
2202,192,humidity,54.85,2026-01-19 10:00:00
2203,151,soil_moisture,23.58,2026-03-17 19:00:00
2204,133,humidity,61.57,2025-07-04 05:00:00
2205,177,temperature,21.1,2026-03-12 13:00:00
2206,210,soil_moisture,47.27,2025-11-05 20:00:00
2207,137,rainfall,28.1,2026-03-13 06:00:00
2208,72,humidity,52.04,2025-08-20 09:00:00
2209,129,soil_moisture,27.98,2026-04-20 10:00:00
2210,193,rainfall,0.0,2026-03-20 13:00:00
2211,168,rainfall,30.0,2026-03-27 19:00:00
2212,305,humidity,49.76,2025-06-26 11:00:00
2213,76,soil_moisture,26.79,2026-04-16 19:00:00
2214,263,temperature,26.68,2025-12-22 18:00:00
2215,386,humidity,68.51,2026-04-04 12:00:00
2216,171,humidity,52.8,2026-01-17 00:00:00
2217,233,temperature,25.16,2025-12-14 13:00:00
2218,370,humidity,47.28,2025-07-09 16:00:00
2219,413,humidity,44.17,2026-01-14 00:00:00
2220,288,humidity,69.27,2025-07-06 15:00:00
2221,324,temperature,26.08,2026-01-26 06:00:00
2222,326,rainfall,0.0,2026-03-26 11:00:00
2223,418,rainfall,0.0,2025-09-06 09:00:00
2224,55,temperature,30.48,2025-09-01 11:00:00
2225,201,temperature,28.95,2026-03-31 12:00:00
2226,157,temperature,27.13,2026-01-19 10:00:00
2227,290,humidity,46.07,2026-02-26 03:00:00
2228,268,soil_moisture,39.73,2025-12-24 02:00:00
2229,427,rainfall,0.0,2025-07-11 13:00:00
2230,222,humidity,68.54,2025-10-16 12:00:00
2231,321,temperature,27.74,2025-09-10 08:00:00
2232,411,rainfall,51.36,2025-08-23 20:00:00
2233,43,rainfall,0.0,2025-09-14 10:00:00
2234,372,rainfall,54.11,2025-10-28 01:00:00
2235,91,rainfall,0.0,2026-02-23 16:00:00
2236,211,rainfall,31.62,2026-02-03 05:00:00
2237,305,temperature,22.71,2025-06-26 09:00:00
2238,283,temperature,27.46,2026-02-23 07:00:00
2239,72,soil_moisture,34.57,2025-08-19 21:00:00
2240,157,temperature,27.0,2026-01-19 17:00:00
2241,133,rainfall,0.0,2025-07-03 17:00:00
2242,49,soil_moisture,33.46,2025-09-29 04:00:00
2243,163,temperature,25.52,2025-07-04 16:00:00
2244,402,temperature,31.34,2026-03-29 09:00:00
2245,60,humidity,44.44,2026-03-07 20:00:00
2246,353,temperature,21.29,2026-03-20 09:00:00
2247,114,rainfall,0.0,2026-04-20 20:00:00
2248,229,soil_moisture,35.3,2025-11-13 06:00:00
2249,322,temperature,24.23,2026-01-16 14:00:00
2250,362,humidity,57.8,2026-04-17 23:00:00
2251,161,temperature,27.62,2026-01-07 11:00:00
2252,146,rainfall,0.0,2025-08-16 20:00:00
2253,151,humidity,51.5,2026-03-17 15:00:00
2254,45,rainfall,0.0,2026-02-09 07:00:00
2255,219,soil_moisture,40.6,2025-11-19 18:00:00
2256,377,soil_moisture,38.74,2025-07-11 10:00:00
2257,368,rainfall,52.07,2026-03-05 04:00:00
2258,382,temperature,19.85,2025-07-30 03:00:00
2259,29,temperature,32.1,2026-01-19 14:00:00
2260,115,soil_moisture,33.1,2025-10-25 11:00:00
2261,65,temperature,22.43,2025-07-08 04:00:00
2262,219,rainfall,54.34,2025-11-20 18:00:00
2263,28,humidity,47.85,2025-07-09 17:00:00
2264,311,humidity,55.45,2025-10-08 17:00:00
2265,161,humidity,40.69,2026-01-07 14:00:00
2266,318,soil_moisture,48.9,2026-04-04 14:00:00
2267,204,soil_moisture,34.69,2025-08-24 20:00:00
2268,238,soil_moisture,28.62,2025-11-25 10:00:00
2269,50,temperature,19.41,2026-03-10 07:00:00
2270,134,soil_moisture,44.04,2026-01-06 07:00:00
2271,227,humidity,65.28,2025-10-17 19:00:00
2272,403,soil_moisture,38.23,2025-11-07 09:00:00
2273,59,temperature,25.82,2025-12-09 08:00:00
2274,82,soil_moisture,31.4,2026-02-21 02:00:00
2275,177,humidity,60.31,2026-03-13 21:00:00
2276,201,rainfall,42.01,2026-03-31 00:00:00
2277,191,soil_moisture,35.98,2026-04-07 18:00:00
2278,197,soil_moisture,45.25,2026-03-16 15:00:00
2279,177,temperature,17.61,2026-03-12 05:00:00
2280,219,soil_moisture,40.89,2025-11-20 18:00:00
2281,238,humidity,72.66,2025-11-26 06:00:00
2282,82,rainfall,0.0,2026-02-20 22:00:00
2283,211,temperature,22.71,2026-02-02 15:00:00
2284,186,rainfall,38.49,2026-01-29 06:00:00
2285,125,rainfall,0.0,2025-11-20 01:00:00
2286,293,humidity,41.38,2026-02-10 06:00:00
2287,143,rainfall,63.05,2025-08-10 22:00:00
2288,65,rainfall,40.25,2025-07-09 03:00:00
2289,196,rainfall,0.0,2026-02-16 13:00:00
2290,115,soil_moisture,35.45,2025-10-26 16:00:00
2291,340,temperature,28.72,2025-12-26 23:00:00
2292,424,rainfall,0.0,2026-01-06 03:00:00
2293,364,rainfall,0.0,2025-12-21 04:00:00
2294,91,soil_moisture,39.15,2026-02-23 02:00:00
2295,292,humidity,49.19,2025-09-25 15:00:00
2296,7,humidity,60.97,2025-12-15 07:00:00
2297,70,soil_moisture,34.75,2025-12-10 05:00:00
2298,215,temperature,18.46,2026-03-14 19:00:00
2299,146,temperature,22.2,2025-08-16 13:00:00
2300,371,temperature,29.7,2026-03-30 04:00:00
2301,29,rainfall,0.0,2026-01-20 00:00:00
2302,157,rainfall,39.32,2026-01-20 12:00:00
2303,448,rainfall,0.0,2025-12-14 01:00:00
2304,382,rainfall,0.0,2025-07-30 06:00:00
2305,53,temperature,28.16,2026-03-03 01:00:00
2306,17,soil_moisture,25.7,2025-07-20 21:00:00
2307,401,temperature,26.4,2025-12-09 17:00:00
2308,47,temperature,32.66,2025-10-04 13:00:00
2309,191,temperature,32.17,2026-04-07 20:00:00
2310,73,rainfall,44.94,2025-10-09 22:00:00
2311,133,rainfall,0.0,2025-07-02 03:00:00
2312,215,soil_moisture,40.08,2026-03-15 09:00:00
2313,277,humidity,69.17,2025-09-10 17:00:00
2314,287,humidity,44.89,2026-04-04 11:00:00
2315,418,rainfall,0.0,2025-09-05 10:00:00
2316,330,rainfall,54.68,2025-10-02 09:00:00
2317,192,humidity,52.98,2026-01-21 13:00:00
2318,170,temperature,34.09,2025-07-05 18:00:00
2319,263,humidity,47.92,2025-12-21 10:00:00
2320,90,soil_moisture,43.0,2025-08-21 00:00:00
2321,300,rainfall,43.07,2025-10-26 19:00:00
2322,143,rainfall,0.0,2025-08-10 18:00:00
2323,201,soil_moisture,23.41,2026-03-30 02:00:00
2324,61,soil_moisture,36.01,2026-02-07 08:00:00
2325,122,temperature,28.27,2025-12-21 13:00:00
2326,126,humidity,54.13,2025-08-17 20:00:00
2327,129,soil_moisture,33.7,2026-04-21 00:00:00
2328,74,temperature,25.04,2025-10-22 16:00:00
2329,255,humidity,59.96,2025-11-03 16:00:00
2330,115,soil_moisture,35.37,2025-10-25 23:00:00
2331,89,temperature,31.13,2026-02-27 02:00:00
2332,123,temperature,28.38,2025-11-16 07:00:00
2333,73,temperature,32.93,2025-10-08 22:00:00
2334,32,temperature,29.88,2025-07-26 06:00:00
2335,343,temperature,22.79,2026-01-13 23:00:00
2336,146,temperature,23.98,2025-08-16 16:00:00
2337,147,rainfall,0.0,2026-03-09 11:00:00
2338,94,soil_moisture,500.0,2025-09-28 01:00:00
2339,268,rainfall,64.26,2025-12-23 06:00:00
2340,47,temperature,29.9,2025-10-04 01:00:00
2341,65,humidity,71.47,2025-07-08 15:00:00
2342,391,humidity,54.78,2025-06-27 08:00:00
2343,377,soil_moisture,36.01,2025-07-11 09:00:00
2344,303,temperature,30.28,2025-08-22 01:00:00
2345,94,temperature,31.15,2025-09-30 13:00:00
2346,201,rainfall,0.0,2026-03-31 14:00:00
2347,428,soil_moisture,36.36,2026-02-01 01:00:00
2348,361,soil_moisture,32.28,2025-10-19 22:00:00
2349,10,soil_moisture,36.46,2026-03-29 00:00:00
2350,282,soil_moisture,42.7,2026-01-10 17:00:00
2351,448,soil_moisture,32.01,2025-12-15 14:00:00
2352,50,temperature,23.06,2026-03-11 09:00:00
2353,13,humidity,63.25,2025-11-02 00:00:00
2354,300,soil_moisture,29.86,2025-10-25 02:00:00
2355,123,humidity,49.42,2025-11-17 01:00:00
2356,45,rainfall,0.0,2026-02-08 22:00:00
2357,129,temperature,33.39,2026-04-19 14:00:00
2358,233,humidity,54.86,2025-12-16 02:00:00
2359,143,soil_moisture,35.77,2025-08-12 02:00:00
2360,208,soil_moisture,25.46,2026-01-16 21:00:00
2361,389,soil_moisture,29.82,2026-03-16 08:00:00
2362,356,soil_moisture,37.64,2025-12-12 14:00:00
2363,114,temperature,22.28,2026-04-20 18:00:00
2364,263,temperature,24.5,2025-12-21 17:00:00
2365,168,soil_moisture,31.63,2026-03-29 10:00:00
2366,272,humidity,65.67,2025-12-03 05:00:00
2367,351,temperature,21.64,2026-02-12 23:00:00
2368,184,humidity,41.26,2026-01-05 05:00:00
2369,129,humidity,47.98,2026-04-21 00:00:00
2370,283,humidity,43.08,2026-02-21 22:00:00
2371,18,humidity,44.44,2026-03-15 01:00:00
2372,59,temperature,22.94,2025-12-08 09:00:00
2373,28,soil_moisture,40.89,2025-07-10 00:00:00
2374,305,soil_moisture,45.73,2025-06-26 21:00:00
2375,346,rainfall,0.0,2025-09-24 15:00:00
2376,436,humidity,63.15,2026-02-11 23:00:00
2377,154,temperature,31.14,2025-08-22 16:00:00
2378,204,soil_moisture,42.52,2025-08-24 15:00:00
2379,99,temperature,34.03,2025-10-10 07:00:00
2380,418,humidity,36.99,2025-09-05 15:00:00
2381,418,rainfall,56.53,2025-09-05 12:00:00
2382,305,humidity,48.58,2025-06-28 13:00:00
2383,5,rainfall,0.0,2026-04-07 14:00:00
2384,421,humidity,48.47,2025-07-12 12:00:00
2385,136,temperature,32.33,2025-11-10 02:00:00
2386,436,humidity,58.53,2026-02-12 19:00:00
2387,76,rainfall,28.24,2026-04-16 12:00:00
2388,128,rainfall,45.44,2025-07-09 09:00:00
2389,272,temperature,28.37,2025-12-02 08:00:00
2390,32,rainfall,0.0,2025-07-27 03:00:00
2391,448,rainfall,40.68,2025-12-14 14:00:00
2392,159,humidity,43.86,2025-09-20 23:00:00
2393,210,humidity,70.28,2025-11-05 07:00:00
2394,413,soil_moisture,43.02,2026-01-12 16:00:00
2395,196,soil_moisture,38.4,2026-02-16 22:00:00
2396,74,temperature,28.52,2025-10-24 02:00:00
2397,129,temperature,31.44,2026-04-19 16:00:00
2398,306,rainfall,0.0,2025-12-31 10:00:00
2399,72,humidity,49.83,2025-08-19 19:00:00
2400,362,rainfall,0.0,2026-04-19 13:00:00
2401,268,humidity,67.5,2025-12-24 05:00:00
2402,50,humidity,38.09,2026-03-09 20:00:00
2403,311,rainfall,44.24,2025-10-08 05:00:00
2404,421,rainfall,0.0,2025-07-12 11:00:00
2405,257,temperature,28.49,2025-07-04 03:00:00
2406,285,rainfall,0.0,2025-09-05 20:00:00
2407,53,soil_moisture,30.16,2026-03-03 08:00:00
2408,220,soil_moisture,25.0,2026-01-30 08:00:00
2409,351,soil_moisture,23.57,2026-02-13 04:00:00
2410,425,rainfall,49.78,2025-09-09 16:00:00
2411,167,temperature,37.3,2025-12-25 07:00:00
2412,309,soil_moisture,33.49,2026-04-07 08:00:00
2413,384,soil_moisture,26.57,2025-08-16 10:00:00
2414,223,humidity,63.78,2025-12-14 03:00:00
2415,170,rainfall,44.62,2025-07-04 10:00:00
2416,226,temperature,30.61,2026-04-21 01:00:00
2417,140,rainfall,40.49,2025-09-14 03:00:00
2418,346,humidity,70.38,2025-09-24 06:00:00
2419,125,temperature,21.93,2025-11-20 16:00:00
2420,381,soil_moisture,47.79,2025-10-24 22:00:00
2421,240,temperature,23.49,2026-04-21 03:00:00
2422,382,rainfall,0.0,2025-07-31 23:00:00
2423,78,temperature,32.97,2025-09-26 03:00:00
2424,154,rainfall,0.0,2025-08-21 10:00:00
2425,362,humidity,51.69,2026-04-19 02:00:00
2426,78,temperature,32.02,2025-09-26 07:00:00
2427,82,temperature,30.22,2026-02-20 01:00:00
2428,74,temperature,28.71,2025-10-23 18:00:00
2429,306,temperature,30.75,2025-12-29 01:00:00
2430,229,humidity,66.8,2025-11-11 05:00:00
2431,1,soil_moisture,35.74,2026-03-01 13:00:00
2432,147,humidity,76.06,2026-03-09 21:00:00
2433,322,temperature,24.01,2026-01-16 08:00:00
2434,368,humidity,67.51,2026-03-04 11:00:00
2435,135,soil_moisture,38.8,2025-12-06 21:00:00
2436,372,soil_moisture,39.57,2025-10-28 16:00:00
2437,103,rainfall,0.0,2026-01-08 20:00:00
2438,370,soil_moisture,32.31,2025-07-09 10:00:00
2439,208,soil_moisture,22.3,2026-01-16 19:00:00
2440,318,temperature,35.27,2026-04-05 11:00:00
2441,446,rainfall,35.71,2026-04-22 09:00:00
2442,424,soil_moisture,27.51,2026-01-05 17:00:00
2443,288,humidity,72.92,2025-07-07 19:00:00
2444,340,rainfall,0.0,2025-12-27 01:00:00
2445,18,humidity,52.06,2026-03-17 13:00:00
2446,160,temperature,32.69,2026-04-14 06:00:00
2447,351,rainfall,0.0,2026-02-12 09:00:00
2448,193,rainfall,0.0,2026-03-18 17:00:00
2449,210,soil_moisture,41.61,2025-11-04 07:00:00
2450,143,soil_moisture,500.0,2025-08-11 06:00:00
2451,97,rainfall,30.76,2026-02-15 11:00:00
2452,91,rainfall,0.0,2026-02-23 03:00:00
2453,9,humidity,47.6,2025-09-20 22:00:00
2454,377,temperature,33.13,2025-07-11 04:00:00
2455,212,humidity,49.86,2025-11-17 17:00:00
2456,9,rainfall,0.0,2025-09-20 02:00:00
2457,210,temperature,33.08,2025-11-04 06:00:00
2458,146,soil_moisture,45.16,2025-08-15 04:00:00
2459,18,humidity,47.82,2026-03-16 23:00:00
2460,186,rainfall,0.0,2026-01-28 12:00:00
2461,10,humidity,35.88,2026-03-29 02:00:00
2462,260,temperature,33.55,2025-09-21 03:00:00
2463,134,humidity,53.76,2026-01-06 14:00:00
2464,161,soil_moisture,34.85,2026-01-07 04:00:00
2465,89,humidity,63.61,2026-02-27 09:00:00
2466,273,temperature,26.93,2026-01-07 06:00:00
2467,17,humidity,48.12,2025-07-19 20:00:00
2468,78,temperature,33.49,2025-09-26 22:00:00
2469,10,rainfall,0.0,2026-03-30 00:00:00
2470,382,humidity,40.58,2025-07-31 09:00:00
2471,168,rainfall,0.0,2026-03-27 01:00:00
2472,440,rainfall,0.0,2025-07-10 09:00:00
2473,166,temperature,33.48,2025-11-29 10:00:00
2474,364,rainfall,0.0,2025-12-21 17:00:00
2475,342,soil_moisture,30.64,2026-03-28 13:00:00
2476,368,temperature,20.25,2026-03-04 03:00:00
2477,76,soil_moisture,31.59,2026-04-15 10:00:00
2478,60,temperature,29.44,2026-03-06 07:00:00
2479,295,rainfall,0.0,2026-04-11 07:00:00
2480,341,humidity,53.4,2025-11-25 13:00:00
2481,177,temperature,21.24,2026-03-13 20:00:00
2482,381,soil_moisture,48.94,2025-10-25 05:00:00
2483,444,rainfall,27.94,2025-12-11 18:00:00
2484,428,humidity,38.16,2026-01-30 13:00:00
2485,436,temperature,27.05,2026-02-11 21:00:00
2486,196,soil_moisture,36.99,2026-02-15 17:00:00
2487,157,soil_moisture,31.12,2026-01-19 09:00:00
2488,418,humidity,46.77,2025-09-07 12:00:00
2489,48,soil_moisture,42.33,2025-12-31 02:00:00
2490,305,rainfall,0.0,2025-06-27 03:00:00
2491,105,humidity,38.83,2026-01-27 07:00:00
2492,335,temperature,26.36,2025-09-05 02:00:00
2493,389,humidity,46.48,2026-03-16 08:00:00
2494,376,rainfall,57.57,2025-09-14 02:00:00
2495,305,soil_moisture,45.26,2025-06-26 22:00:00
2496,298,temperature,29.68,2025-09-14 09:00:00
2497,159,soil_moisture,25.35,2025-09-21 08:00:00
2498,370,rainfall,0.0,2025-07-09 19:00:00
2499,29,soil_moisture,21.27,2026-01-18 22:00:00
2500,13,temperature,26.06,2025-11-01 09:00:00
2501,18,rainfall,53.59,2026-03-16 15:00:00
2502,298,rainfall,0.0,2025-09-11 02:00:00
2503,318,rainfall,0.0,2026-04-04 12:00:00
2504,32,humidity,70.56,2025-07-27 17:00:00
2505,171,rainfall,20.63,2026-01-15 07:00:00
2506,293,rainfall,0.0,2026-02-09 15:00:00
2507,318,humidity,38.55,2026-04-04 10:00:00
2508,311,temperature,28.05,2025-10-08 01:00:00
2509,222,soil_moisture,43.23,2025-10-15 17:00:00
2510,444,temperature,28.6,2025-12-13 06:00:00
2511,105,soil_moisture,41.29,2026-01-29 05:00:00
2512,129,temperature,35.04,2026-04-19 06:00:00
2513,370,soil_moisture,27.49,2025-07-09 07:00:00
2514,17,soil_moisture,28.41,2025-07-19 09:00:00
2515,401,rainfall,56.99,2025-12-09 05:00:00
2516,170,temperature,32.69,2025-07-03 11:00:00
2517,295,soil_moisture,32.65,2026-04-10 13:00:00
2518,283,temperature,30.52,2026-02-22 20:00:00
2519,36,soil_moisture,26.58,2026-03-18 16:00:00
2520,340,rainfall,0.0,2025-12-26 02:00:00
2521,272,soil_moisture,44.84,2025-12-03 00:00:00
2522,201,soil_moisture,21.65,2026-03-30 15:00:00
2523,70,temperature,28.04,2025-12-09 03:00:00
2524,330,soil_moisture,27.33,2025-10-01 12:00:00
2525,389,rainfall,0.0,2026-03-16 18:00:00
2526,89,soil_moisture,38.59,2026-02-28 03:00:00
2527,160,soil_moisture,35.73,2026-04-14 20:00:00
2528,448,soil_moisture,29.32,2025-12-16 00:00:00
2529,29,soil_moisture,20.22,2026-01-19 09:00:00
2530,235,humidity,55.6,2026-03-30 02:00:00
2531,168,temperature,25.44,2026-03-28 20:00:00
2532,72,temperature,23.07,2025-08-19 10:00:00
2533,440,temperature,27.59,2025-07-10 09:00:00
2534,418,rainfall,0.0,2025-09-05 06:00:00
2535,171,soil_moisture,33.98,2026-01-16 04:00:00
2536,327,rainfall,0.0,2025-07-28 23:00:00
2537,273,soil_moisture,32.16,2026-01-06 19:00:00
2538,105,rainfall,0.0,2026-01-28 00:00:00
2539,402,soil_moisture,24.88,2026-03-30 03:00:00
2540,324,temperature,27.09,2026-01-26 22:00:00
2541,386,humidity,66.85,2026-04-05 09:00:00
2542,168,rainfall,0.0,2026-03-28 06:00:00
2543,364,soil_moisture,43.85,2025-12-20 21:00:00
2544,97,temperature,30.14,2026-02-15 02:00:00
2545,76,humidity,63.47,2026-04-16 19:00:00
2546,425,temperature,29.68,2025-09-09 08:00:00
2547,263,rainfall,0.0,2025-12-22 14:00:00
2548,17,soil_moisture,32.04,2025-07-20 18:00:00
2549,437,soil_moisture,42.8,2025-10-05 04:00:00
2550,90,soil_moisture,38.26,2025-08-20 00:00:00
2551,45,temperature,22.95,2026-02-09 21:00:00
2552,82,temperature,25.91,2026-02-21 03:00:00
2553,419,temperature,23.41,2025-09-25 05:00:00
2554,163,temperature,19.06,2025-07-03 02:00:00
2555,418,soil_moisture,47.67,2025-09-06 22:00:00
2556,294,temperature,27.82,2026-01-03 13:00:00
2557,44,soil_moisture,31.65,2025-10-07 09:00:00
2558,421,humidity,51.95,2025-07-11 09:00:00
2559,260,humidity,62.01,2025-09-23 06:00:00
